i,j,x,y,power
79,23,-118.5,-36.5,511.184
80,23,120,-36.5,510.502
81,23,-121.5,-36.5,509.832
82,23,123,-36.5,509.175
83,23,-124.5,-36.5,508.531
84,23,126,-36.5,507.899
85,23,-127.5,-36.5,507.279
86,23,129,-36.5,506.671
87,23,-130.5,-36.5,506.074
88,23,132,-36.5,505.488
89,23,-133.5,-36.5,504.913
90,23,135,-36.5,504.348
91,23,-136.5,-36.5,503.793
92,23,138,-36.5,503.249
93,23,-139.5,-36.5,502.714
94,23,141,-36.5,502.189
95,23,-142.5,-36.5,501.672
96,23,144,-36.5,501.165
97,23,-145.5,-36.5,500.667
98,23,147,-36.5,500.177
99,23,-148.5,-36.5,499.695
0,24,0,-38,621.928
1,24,-1.5,-38,621.836
2,24,3,-38,621.56
3,24,-4.5,-38,621.103
4,24,6,-38,620.47
5,24,-7.5,-38,619.667
6,24,9,-38,618.701
7,24,-10.5,-38,617.581
8,24,12,-38,616.318
9,24,-13.5,-38,614.921
10,24,15,-38,613.403
11,24,-16.5,-38,611.774
12,24,18,-38,610.047
13,24,-19.5,-38,608.234
14,24,21,-38,606.345
15,24,-22.5,-38,604.393
16,24,24,-38,602.387
17,24,-25.5,-38,600.338
18,24,27,-38,598.255
19,24,-28.5,-38,596.148
20,24,30,-38,594.024
21,24,-31.5,-38,591.891
22,24,33,-38,589.755
23,24,-34.5,-38,587.622
24,24,36,-38,585.498
25,24,-37.5,-38,583.387
26,24,39,-38,581.294
27,24,-40.5,-38,579.221
28,24,42,-38,577.174
29,24,-43.5,-38,575.152
30,24,45,-38,573.16
31,24,-46.5,-38,571.198
32,24,48,-38,569.269
33,24,-49.5,-38,567.374
34,24,51,-38,565.512
35,24,-52.5,-38,563.686
36,24,54,-38,561.895
37,24,-55.5,-38,560.139
38,24,57,-38,558.42
39,24,-58.5,-38,556.736
40,24,60,-38,555.088
41,24,-61.5,-38,553.475
42,24,63,-38,551.897
43,24,-64.5,-38,550.354
44,24,66,-38,548.845
45,24,-67.5,-38,547.37
46,24,69,-38,545.927
47,24,-70.5,-38,544.517
48,24,72,-38,531.773
49,24,-73.5,-38,530.425
50,24,75,-38,529.107
51,24,-76.5,-38,529.595
52,24,78,-38,528.335
53,24,-79.5,-38,527.104
54,24,81,-38,525.901
55,24,-82.5,-38,517.439
56,24,84,-38,516.289
57,24,-85.5,-38,515.165
58,24,87,-38,514.065
59,24,-88.5,-38,508.713
60,24,90,-38,507.661
61,24,-91.5,-38,516.227
62,24,93,-38,515.221
63,24,-94.5,-38,513.73
64,24,96,-38,512.767
65,24,-97.5,-38,519.114
66,24,99,-38,518.192
67,24,-100.5,-38,517.289
68,24,102,-38,516.406
69,24,-103.5,-38,515.541
70,24,105,-38,518.974
71,24,-106.5,-38,518.145
72,24,108,-38,517.332
73,24,-109.5,-38,516.536
74,24,111,-38,516.263
75,24,-112.5,-38,515.499
76,24,114,-38,514.75
77,24,-115.5,-38,514.016
78,24,117,-38,513.296
79,24,-118.5,-38,512.59
80,24,120,-38,511.898
81,24,-121.5,-38,511.22
82,24,123,-38,510.554
83,24,-124.5,-38,509.9
84,24,126,-38,509.26
85,24,-127.5,-38,508.631
86,24,129,-38,508.013
87,24,-130.5,-38,507.408
88,24,132,-38,506.813
89,24,-133.5,-38,506.229
90,24,135,-38,505.655
91,24,-136.5,-38,505.092
92,24,138,-38,504.539
93,24,-139.5,-38,503.996
94,24,141,-38,503.462
95,24,-142.5,-38,502.937
96,24,144,-38,502.422
97,24,-145.5,-38,501.915
98,24,147,-38,501.417
99,24,-148.5,-38,500.927
0,25,0,-39.5,621.202
1,25,-1.5,-39.5,621.115
2,25,3,-39.5,620.856
3,25,-4.5,-39.5,620.428
4,25,6,-39.5,619.834
5,25,-7.5,-39.5,619.079
6,25,9,-39.5,618.171
7,25,-10.5,-39.5,617.117
8,25,12,-39.5,615.927
9,25,-13.5,-39.5,614.609
10,25,15,-39.5,613.174
11,25,-16.5,-39.5,611.632
12,25,18,-39.5,609.995
13,25,-19.5,-39.5,608.272
14,25,21,-39.5,606.475
15,25,-22.5,-39.5,604.614
16,25,24,-39.5,602.698
17,25,-25.5,-39.5,600.738
18,25,27,-39.5,598.741
19,25,-28.5,-39.5,596.717
20,25,30,-39.5,594.673
21,25,-31.5,-39.5,592.616
22,25,33,-39.5,590.553
23,25,-34.5,-39.5,588.489
24,25,36,-39.5,586.43
25,25,-37.5,-39.5,584.38
26,25,39,-39.5,582.344
27,25,-40.5,-39.5,580.325
28,25,42,-39.5,578.327
29,25,-43.5,-39.5,576.351
30,25,45,-39.5,574.401
31,25,-46.5,-39.5,572.479
32,25,48,-39.5,570.585
33,25,-49.5,-39.5,568.722
34,25,51,-39.5,566.89
35,25,-52.5,-39.5,565.09
36,25,54,-39.5,563.323
37,25,-55.5,-39.5,561.589
38,25,57,-39.5,559.888
39,25,-58.5,-39.5,558.222
40,25,60,-39.5,556.588
41,25,-61.5,-39.5,554.989
42,25,63,-39.5,553.422
43,25,-64.5,-39.5,551.888
44,25,66,-39.5,550.387
45,25,-67.5,-39.5,548.918
46,25,69,-39.5,547.481
47,25,-70.5,-39.5,546.074
48,25,72,-39.5,544.699
49,25,-73.5,-39.5,543.353
50,25,75,-39.5,542.036
51,25,-76.5,-39.5,540.749
52,25,78,-39.5,539.49
53,25,-79.5,-39.5,538.258
54,25,81,-39.5,527.459
55,25,-82.5,-39.5,526.28
56,25,84,-39.5,525.127
57,25,-85.5,-39.5,516.712
58,25,87,-39.5,515.607
59,25,-88.5,-39.5,514.526
60,25,90,-39.5,513.47
61,25,-91.5,-39.5,508.157
62,25,93,-39.5,507.145
63,25,-94.5,-39.5,515.749
64,25,96,-39.5,514.779
65,25,-97.5,-39.5,513.829
66,25,99,-39.5,512.393
67,25,-100.5,-39.5,511.483
68,25,102,-39.5,517.882
69,25,-103.5,-39.5,517.009
70,25,105,-39.5,516.154
71,25,-106.5,-39.5,515.316
72,25,108,-39.5,518.776
73,25,-109.5,-39.5,517.972
74,25,111,-39.5,517.184
75,25,-112.5,-39.5,516.411
76,25,114,-39.5,515.654
77,25,-115.5,-39.5,515.418
78,25,117,-39.5,514.69
79,25,-118.5,-39.5,513.976
80,25,120,-39.5,513.275
81,25,-121.5,-39.5,512.588
82,25,123,-39.5,511.914
83,25,-124.5,-39.5,511.252
84,25,126,-39.5,510.602
85,25,-127.5,-39.5,509.965
86,25,129,-39.5,509.339
87,25,-130.5,-39.5,508.725
88,25,132,-39.5,508.122
89,25,-133.5,-39.5,507.53
90,25,135,-39.5,506.948
91,25,-136.5,-39.5,506.376
92,25,138,-39.5,505.815
93,25,-139.5,-39.5,505.263
94,25,141,-39.5,504.721
95,25,-142.5,-39.5,504.188
96,25,144,-39.5,503.665
97,25,-145.5,-39.5,503.15
98,25,147,-39.5,502.644
99,25,-148.5,-39.5,502.146
0,26,0,-41,620.486
1,26,-1.5,-41,620.405
2,26,3,-41,620.162
3,26,-4.5,-41,619.76
4,26,6,-41,619.202
5,26,-7.5,-41,618.492
6,26,9,-41,617.637
7,26,-10.5,-41,616.644
8,26,12,-41,615.521
9,26,-13.5,-41,614.276
10,26,15,-41,612.919
11,26,-16.5,-41,611.459
12,26,18,-41,609.906
13,26,-19.5,-41,608.269
14,26,21,-41,606.558
15,26,-22.5,-41,604.783
16,26,24,-41,602.953
17,26,-25.5,-41,601.077
18,26,27,-41,599.163
19,26,-28.5,-41,597.219
20,26,30,-41,595.253
21,26,-31.5,-41,593.27
22,26,33,-41,591.278
23,26,-34.5,-41,589.282
24,26,36,-41,587.287
25,26,-37.5,-41,585.298
26,26,39,-41,583.319
27,26,-40.5,-41,581.353
28,26,42,-41,579.405
29,26,-43.5,-41,577.476
30,26,45,-41,575.569
31,26,-46.5,-41,573.685
32,26,48,-41,571.828
33,26,-49.5,-41,569.998
34,26,51,-41,568.197
35,26,-52.5,-41,566.425
36,26,54,-41,564.683
37,26,-55.5,-41,562.972
38,26,57,-41,561.293
39,26,-58.5,-41,559.644
40,26,60,-41,558.027
41,26,-61.5,-41,556.442
42,26,63,-41,554.888
43,26,-64.5,-41,553.365
44,26,66,-41,551.874
45,26,-67.5,-41,550.413
46,26,69,-41,548.982
47,26,-70.5,-41,547.581
48,26,72,-41,546.209
49,26,-73.5,-41,544.867
50,26,75,-41,543.552
51,26,-76.5,-41,542.266
52,26,78,-41,541.007
53,26,-79.5,-41,539.775
54,26,81,-41,538.569
55,26,-82.5,-41,537.388
56,26,84,-41,526.639
57,26,-85.5,-41,525.507
58,26,87,-41,524.4
59,26,-88.5,-41,523.316
60,26,90,-41,514.966
61,26,-91.5,-41,513.927
62,26,93,-41,512.909
63,26,-94.5,-41,511.913
64,26,96,-41,506.658
65,26,-97.5,-41,515.298
66,26,99,-41,514.362
67,26,-100.5,-41,513.444
68,26,102,-41,512.039
69,26,-103.5,-41,511.159
70,26,105,-41,517.588
71,26,-106.5,-41,516.743
72,26,108,-41,515.914
73,26,-109.5,-41,515.102
74,26,111,-41,514.306
75,26,-112.5,-41,517.808
76,26,114,-41,517.043
77,26,-115.5,-41,516.292
78,26,117,-41,515.556
79,26,-118.5,-41,514.833
80,26,120,-41,514.632
81,26,-121.5,-41,513.937
82,26,123,-41,513.255
83,26,-124.5,-41,512.585
84,26,126,-41,511.927
85,26,-127.5,-41,511.282
86,26,129,-41,510.648
87,26,-130.5,-41,510.026
88,26,132,-41,509.415
89,26,-133.5,-41,508.814
90,26,135,-41,508.225
91,26,-136.5,-41,507.645
92,26,138,-41,507.076
93,26,-139.5,-41,506.516
94,26,141,-41,505.966
95,26,-142.5,-41,505.426
96,26,144,-41,504.894
97,26,-145.5,-41,504.372
98,26,147,-41,503.858
99,26,-148.5,-41,503.353
0,27,0,-42.5,619.785
1,27,-1.5,-42.5,619.709
2,27,3,-42.5,619.48
3,27,-4.5,-42.5,619.102
4,27,6,-42.5,618.576
5,27,-7.5,-42.5,617.908
6,27,9,-42.5,617.103
7,27,-10.5,-42.5,616.166
8,27,12,-42.5,615.106
9,27,-13.5,-42.5,613.929
10,27,15,-42.5,612.644
11,27,-16.5,-42.5,611.26
12,27,18,-42.5,609.785
13,27,-19.5,-42.5,608.229
14,27,21,-42.5,606.6
15,27,-22.5,-42.5,604.907
16,27,24,-42.5,603.159
17,27,-25.5,-42.5,601.363
18,27,27,-42.5,599.528
19,27,-28.5,-42.5,597.661
20,27,30,-42.5,595.769
21,27,-31.5,-42.5,593.859
22,27,33,-42.5,591.936
23,27,-34.5,-42.5,590.006
24,27,36,-42.5,588.075
25,27,-37.5,-42.5,586.145
26,27,39,-42.5,584.223
27,27,-40.5,-42.5,582.31
28,27,42,-42.5,580.411
29,27,-43.5,-42.5,578.529
30,27,45,-42.5,576.665
31,27,-46.5,-42.5,574.822
32,27,48,-42.5,573.003
33,27,-49.5,-42.5,571.207
34,27,51,-42.5,569.437
35,27,-52.5,-42.5,567.694
36,27,54,-42.5,565.979
37,27,-55.5,-42.5,564.292
38,27,57,-42.5,562.635
39,27,-58.5,-42.5,561.006
40,27,60,-42.5,559.407
41,27,-61.5,-42.5,557.837
42,27,63,-42.5,556.297
43,27,-64.5,-42.5,554.787
44,27,66,-42.5,553.306
45,27,-67.5,-42.5,551.854
46,27,69,-42.5,550.432
47,27,-70.5,-42.5,549.037
48,27,72,-42.5,547.671
49,27,-73.5,-42.5,546.333
50,27,75,-42.5,545.022
51,27,-76.5,-42.5,543.739
52,27,78,-42.5,542.481
53,27,-79.5,-42.5,541.25
54,27,81,-42.5,540.043
55,27,-82.5,-42.5,538.862
56,27,84,-42.5,537.706
57,27,-85.5,-42.5,536.573
58,27,87,-42.5,525.869
59,27,-88.5,-42.5,524.782
60,27,90,-42.5,523.717
61,27,-91.5,-42.5,522.674
62,27,93,-42.5,514.363
63,27,-94.5,-42.5,513.362
64,27,96,-42.5,512.381
65,27,-97.5,-42.5,511.42
66,27,99,-42.5,506.199
67,27,-100.5,-42.5,514.871
68,27,102,-42.5,513.967
69,27,-103.5,-42.5,513.08
70,27,105,-42.5,512.211
71,27,-106.5,-42.5,510.852
72,27,108,-42.5,517.309
73,27,-109.5,-42.5,516.49
74,27,111,-42.5,515.687
75,27,-112.5,-42.5,514.899
76,27,114,-42.5,514.127
77,27,-115.5,-42.5,517.651
78,27,117,-42.5,516.908
79,27,-118.5,-42.5,516.178
80,27,120,-42.5,515.462
81,27,-121.5,-42.5,514.759
82,27,123,-42.5,514.577
83,27,-124.5,-42.5,513.899
84,27,126,-42.5,513.234
85,27,-127.5,-42.5,512.581
86,27,129,-42.5,511.94
87,27,-130.5,-42.5,511.31
88,27,132,-42.5,510.691
89,27,-133.5,-42.5,510.083
90,27,135,-42.5,509.486
91,27,-136.5,-42.5,508.899
92,27,138,-42.5,508.322
93,27,-139.5,-42.5,507.755
94,27,141,-42.5,507.198
95,27,-142.5,-42.5,506.65
96,27,144,-42.5,506.111
97,27,-145.5,-42.5,505.581
98,27,147,-42.5,505.06
99,27,-148.5,-42.5,504.548
0,28,0,-44,619.098
1,28,-1.5,-44,619.027
2,28,3,-44,618.812
3,28,-4.5,-44,618.455
4,28,6,-44,617.96
5,28,-7.5,-44,617.33
6,28,9,-44,616.57
7,28,-10.5,-44,615.686
8,28,12,-44,614.683
9,28,-13.5,-44,613.57
10,28,15,-44,612.352
11,28,-16.5,-44,611.039
12,28,18,-44,609.639
13,28,-19.5,-44,608.158
14,28,21,-44,606.606
15,28,-22.5,-44,604.991
16,28,24,-44,603.32
17,28,-25.5,-44,601.601
18,28,27,-44,599.842
19,28,-28.5,-44,598.049
20,28,30,-44,596.229
21,28,-31.5,-44,594.389
22,28,33,-44,592.533
23,28,-34.5,-44,590.668
24,28,36,-44,588.798
25,28,-37.5,-44,586.927
26,28,39,-44,585.06
27,28,-40.5,-44,583.2
28,28,42,-44,581.351
29,28,-43.5,-44,579.515
30,28,45,-44,577.695
31,28,-46.5,-44,575.893
32,28,48,-44,574.111
33,28,-49.5,-44,572.351
34,28,51,-44,570.613
35,28,-52.5,-44,568.9
36,28,54,-44,567.213
37,28,-55.5,-44,565.551
38,28,57,-44,563.916
39,28,-58.5,-44,562.309
40,28,60,-44,560.728
41,28,-61.5,-44,559.176
42,28,63,-44,557.651
43,28,-64.5,-44,556.155
44,28,66,-44,554.686
45,28,-67.5,-44,553.245
46,28,69,-44,551.831
47,28,-70.5,-44,550.445
48,28,72,-44,549.086
49,28,-73.5,-44,547.753
50,28,75,-44,546.447
51,28,-76.5,-44,545.167
52,28,78,-44,543.912
53,28,-79.5,-44,542.683
54,28,81,-44,541.478
55,28,-82.5,-44,540.297
56,28,84,-44,539.14
57,28,-85.5,-44,538.006
58,28,87,-44,536.895
59,28,-88.5,-44,535.806
60,28,90,-44,525.145
61,28,-91.5,-44,524.099
62,28,93,-44,523.073
63,28,-94.5,-44,522.069
64,28,96,-44,513.794
65,28,-97.5,-44,512.829
66,28,99,-44,511.882
67,28,-100.5,-44,510.955
68,28,102,-44,519.641
69,28,-103.5,-44,514.468
70,28,105,-44,513.593
71,28,-106.5,-44,512.735
72,28,108,-44,511.894
73,28,-109.5,-44,511.069
74,28,111,-44,509.752
75,28,-112.5,-44,516.25
76,28,114,-44,515.471
77,28,-115.5,-44,514.706
78,28,117,-44,513.955
79,28,-118.5,-44,513.219
80,28,120,-44,516.779
81,28,-121.5,-44,516.069
82,28,123,-44,515.372
83,28,-124.5,-44,514.687
84,28,126,-44,514.015
85,28,-127.5,-44,513.862
86,28,129,-44,513.214
87,28,-130.5,-44,512.577
88,28,132,-44,511.951
89,28,-133.5,-44,511.336
90,28,135,-44,510.731
91,28,-136.5,-44,510.137
92,28,138,-44,509.553
93,28,-139.5,-44,508.979
94,28,141,-44,508.414
95,28,-142.5,-44,507.859
96,28,144,-44,507.313
97,28,-145.5,-44,506.777
98,28,147,-44,506.249
99,28,-148.5,-44,505.729
0,29,0,-45.5,618.428
1,29,-1.5,-45.5,618.36
2,29,3,-45.5,618.157
3,29,-4.5,-45.5,617.821
4,29,6,-45.5,617.354
5,29,-7.5,-45.5,616.76
6,29,9,-45.5,616.042
7,29,-10.5,-45.5,615.206
8,29,12,-45.5,614.257
9,29,-13.5,-45.5,613.203
10,29,15,-45.5,612.048
11,29,-16.5,-45.5,610.802
12,29,18,-45.5,609.47
13,29,-19.5,-45.5,608.061
14,29,21,-45.5,606.581
15,29,-22.5,-45.5,605.039
16,29,24,-45.5,603.442
17,29,-25.5,-45.5,601.796
18,29,27,-45.5,600.109
19,29,-28.5,-45.5,598.387
20,29,30,-45.5,596.637
21,29,-31.5,-45.5,594.864
22,29,33,-45.5,593.073
23,29,-34.5,-45.5,591.271
24,29,36,-45.5,589.461
25,29,-37.5,-45.5,587.648
26,29,39,-45.5,585.836
27,29,-40.5,-45.5,584.028
28,29,42,-45.5,582.228
29,29,-43.5,-45.5,580.438
30,29,45,-45.5,578.662
31,29,-46.5,-45.5,576.901
32,29,48,-45.5,575.157
33,29,-49.5,-45.5,573.432
34,29,51,-45.5,571.728
35,29,-52.5,-45.5,570.046
36,29,54,-45.5,568.386
37,29,-55.5,-45.5,566.751
38,29,57,-45.5,565.14
39,29,-58.5,-45.5,563.554
40,29,60,-45.5,561.994
41,29,-61.5,-45.5,560.46
42,29,63,-45.5,558.951
43,29,-64.5,-45.5,557.47
44,29,66,-45.5,556.014
45,29,-67.5,-45.5,554.585
46,29,69,-45.5,553.182
47,29,-70.5,-45.5,551.805
48,29,72,-45.5,550.453
49,29,-73.5,-45.5,549.128
50,29,75,-45.5,547.827
51,29,-76.5,-45.5,546.552
52,29,78,-45.5,545.301
53,29,-79.5,-45.5,544.074
54,29,81,-45.5,542.872
55,29,-82.5,-45.5,541.692
56,29,84,-45.5,540.536
57,29,-85.5,-45.5,539.402
58,29,87,-45.5,538.291
59,29,-88.5,-45.5,537.201
60,29,90,-45.5,536.132
61,29,-91.5,-45.5,535.085
62,29,93,-45.5,524.463
63,29,-94.5,-45.5,523.455
64,29,96,-45.5,522.467
65,29,-97.5,-45.5,521.498
66,29,99,-45.5,520.548
67,29,-100.5,-45.5,512.325
68,29,102,-45.5,521.007
69,29,-103.5,-45.5,520.11
70,29,105,-45.5,519.231
71,29,-106.5,-45.5,514.086
72,29,108,-45.5,513.239
73,29,-109.5,-45.5,512.408
74,29,111,-45.5,511.593
75,29,-112.5,-45.5,510.792
76,29,114,-45.5,509.5
77,29,-115.5,-45.5,516.021
78,29,117,-45.5,515.264
79,29,-118.5,-45.5,514.521
80,29,120,-45.5,513.792
81,29,-121.5,-45.5,513.075
82,29,123,-45.5,516.655
83,29,-124.5,-45.5,515.964
84,29,126,-45.5,515.285
85,29,-127.5,-45.5,514.619
86,29,129,-45.5,513.963
87,29,-130.5,-45.5,513.319
88,29,132,-45.5,513.194
89,29,-133.5,-45.5,512.572
90,29,135,-45.5,511.961
91,29,-136.5,-45.5,511.36
92,29,138,-45.5,510.769
93,29,-139.5,-45.5,510.188
94,29,141,-45.5,509.617
95,29,-142.5,-45.5,509.055
96,29,144,-45.5,508.502
97,29,-145.5,-45.5,507.959
98,29,147,-45.5,507.424
99,29,-148.5,-45.5,506.898
0,30,0,-47,617.774
1,30,-1.5,-47,617.71
2,30,3,-47,617.519
3,30,-4.5,-47,617.201
4,30,6,-47,616.76
5,30,-7.5,-47,616.198
6,30,9,-47,615.519
7,30,-10.5,-47,614.728
8,30,12,-47,613.83
9,30,-13.5,-47,612.83
10,30,15,-47,611.734
11,30,-16.5,-47,610.55
12,30,18,-47,609.283
13,30,-19.5,-47,607.941
14,30,21,-47,606.53
15,30,-22.5,-47,605.057
16,30,24,-47,603.529
17,30,-25.5,-47,601.953
18,30,27,-47,600.335
19,30,-28.5,-47,598.681
20,30,30,-47,596.997
21,30,-31.5,-47,595.289
22,30,33,-47,593.562
23,30,-34.5,-47,591.82
24,30,36,-47,590.069
25,30,-37.5,-47,588.312
26,30,39,-47,586.554
27,30,-40.5,-47,584.798
28,30,42,-47,583.046
29,30,-43.5,-47,581.303
30,30,45,-47,579.569
31,30,-46.5,-47,577.849
32,30,48,-47,576.144
33,30,-49.5,-47,574.455
34,30,51,-47,572.784
35,30,-52.5,-47,571.133
36,30,54,-47,569.503
37,30,-55.5,-47,567.894
38,30,57,-47,566.308
39,30,-58.5,-47,564.745
40,30,60,-47,563.206
41,30,-61.5,-47,561.69
42,30,63,-47,560.2
43,30,-64.5,-47,558.734
44,30,66,-47,557.292
45,30,-67.5,-47,555.876
46,30,69,-47,554.484
47,30,-70.5,-47,553.118
48,30,72,-47,551.775
49,30,-73.5,-47,550.458
50,30,75,-47,549.164
51,30,-76.5,-47,547.894
52,30,78,-47,546.648
53,30,-79.5,-47,545.426
54,30,81,-47,544.226
55,30,-82.5,-47,543.049
56,30,84,-47,541.895
57,30,-85.5,-47,540.762
58,30,87,-47,539.651
59,30,-88.5,-47,538.561
60,30,90,-47,537.492
61,30,-91.5,-47,536.443
62,30,93,-47,535.414
63,30,-94.5,-47,534.404
64,30,96,-47,533.414
65,30,-97.5,-47,522.847
66,30,99,-47,521.894
67,30,-100.5,-47,530.554
68,30,102,-47,529.637
69,30,-103.5,-47,521.445
70,30,105,-47,520.561
71,30,-106.5,-47,519.693
72,30,108,-47,518.841
73,30,-109.5,-47,518.006
74,30,111,-47,512.903
75,30,-112.5,-47,512.097
76,30,114,-47,511.306
77,30,-115.5,-47,510.53
78,30,117,-47,509.767
79,30,-118.5,-47,515.803
80,30,120,-47,515.068
81,30,-121.5,-47,514.345
82,30,123,-47,513.636
83,30,-124.5,-47,512.938
84,30,126,-47,512.253
85,30,-127.5,-47,515.864
86,30,129,-47,515.202
87,30,-130.5,-47,514.552
88,30,132,-47,513.913
89,30,-133.5,-47,513.285
90,30,135,-47,512.667
91,30,-136.5,-47,512.567
92,30,138,-47,511.97
93,30,-139.5,-47,511.383
94,30,141,-47,510.805
95,30,-142.5,-47,510.237
96,30,144,-47,509.677
97,30,-145.5,-47,509.127
98,30,147,-47,508.586
99,30,-148.5,-47,508.054
0,31,0,-48.5,617.137
1,31,-1.5,-48.5,617.076
2,31,3,-48.5,616.896
3,31,-4.5,-48.5,616.596
4,31,6,-48.5,616.178
5,31,-7.5,-48.5,615.647
6,31,9,-48.5,615.004
7,31,-10.5,-48.5,614.255
8,31,12,-48.5,613.403
9,31,-13.5,-48.5,612.454
10,31,15,-48.5,611.413
11,31,-16.5,-48.5,610.287
12,31,18,-48.5,609.081
13,31,-19.5,-48.5,607.801
14,31,21,-48.5,606.455
15,31,-22.5,-48.5,605.048
16,31,24,-48.5,603.586
17,31,-25.5,-48.5,602.076
18,31,27,-48.5,600.524
19,31,-28.5,-48.5,598.935
20,31,30,-48.5,597.315
21,31,-31.5,-48.5,595.669
22,31,33,-48.5,594.003
23,31,-34.5,-48.5,592.32
24,31,36,-48.5,590.626
25,31,-37.5,-48.5,588.924
26,31,39,-48.5,587.219
27,31,-40.5,-48.5,585.512
28,31,42,-48.5,583.809
29,31,-43.5,-48.5,582.111
30,31,45,-48.5,580.421
31,31,-46.5,-48.5,578.741
32,31,48,-48.5,577.074
33,31,-49.5,-48.5,575.422
34,31,51,-48.5,573.785
35,31,-52.5,-48.5,572.165
36,31,54,-48.5,570.564
37,31,-55.5,-48.5,568.983
38,31,57,-48.5,567.422
39,31,-58.5,-48.5,565.883
40,31,60,-48.5,564.365
41,31,-61.5,-48.5,562.87
42,31,63,-48.5,561.397
43,31,-64.5,-48.5,559.948
44,31,66,-48.5,558.522
45,31,-67.5,-48.5,557.12
46,31,69,-48.5,555.741
47,31,-70.5,-48.5,554.385
48,31,72,-48.5,553.053
49,31,-73.5,-48.5,551.744
50,31,75,-48.5,550.458
51,31,-76.5,-48.5,549.195
52,31,78,-48.5,547.955
53,31,-79.5,-48.5,546.737
54,31,81,-48.5,545.542
55,31,-82.5,-48.5,544.368
56,31,84,-48.5,543.216
57,31,-85.5,-48.5,542.086
58,31,87,-48.5,540.976
59,31,-88.5,-48.5,539.887
60,31,90,-48.5,538.817
61,31,-91.5,-48.5,537.768
62,31,93,-48.5,536.738
63,31,-94.5,-48.5,535.728
64,31,96,-48.5,534.736
65,31,-97.5,-48.5,533.762
66,31,99,-48.5,532.806
67,31,-100.5,-48.5,531.868
68,31,102,-48.5,530.948
69,31,-103.5,-48.5,530.044
70,31,105,-48.5,529.156
71,31,-106.5,-48.5,528.285
72,31,108,-48.5,520.137
73,31,-109.5,-48.5,519.297
74,31,111,-48.5,518.472
75,31,-112.5,-48.5,517.662
76,31,114,-48.5,516.866
77,31,-115.5,-48.5,511.801
78,31,117,-48.5,511.033
79,31,-118.5,-48.5,510.279
80,31,120,-48.5,509.538
81,31,-121.5,-48.5,508.81
82,31,123,-48.5,514.88
83,31,-124.5,-48.5,514.177
84,31,126,-48.5,513.486
85,31,-127.5,-48.5,512.807
86,31,129,-48.5,512.14
87,31,-130.5,-48.5,515.768
88,31,132,-48.5,515.123
89,31,-133.5,-48.5,514.488
90,31,135,-48.5,513.865
91,31,-136.5,-48.5,513.251
92,31,138,-48.5,512.648
93,31,-139.5,-48.5,512.562
94,31,141,-48.5,511.978
95,31,-142.5,-48.5,511.404
96,31,144,-48.5,510.838
97,31,-145.5,-48.5,510.282
98,31,147,-48.5,509.735
99,31,-148.5,-48.5,509.196
0,32,0,-50,616.517
1,32,-1.5,-50,616.46
2,32,3,-50,616.289
3,32,-4.5,-50,616.005
4,32,6,-50,615.61
5,32,-7.5,-50,615.106
6,32,9,-50,614.497
7,32,-10.5,-50,613.786
8,32,12,-50,612.978
9,32,-13.5,-50,612.076
10,32,15,-50,611.087
11,32,-16.5,-50,610.015
12,32,18,-50,608.866
13,32,-19.5,-50,607.646
14,32,21,-50,606.36
15,32,-22.5,-50,605.015
16,32,24,-50,603.616
17,32,-25.5,-50,602.168
18,32,27,-50,600.679
19,32,-28.5,-50,599.152
20,32,30,-50,597.593
21,32,-31.5,-50,596.008
22,32,33,-50,594.4
23,32,-34.5,-50,592.775
24,32,36,-50,591.136
25,32,-37.5,-50,589.488
26,32,39,-50,587.833
27,32,-40.5,-50,586.176
28,32,42,-50,584.52
29,32,-43.5,-50,582.867
30,32,45,-50,581.219
31,32,-46.5,-50,579.58
32,32,48,-50,577.952
33,32,-49.5,-50,576.335
34,32,51,-50,574.732
35,32,-52.5,-50,573.144
36,32,54,-50,571.573
37,32,-55.5,-50,570.02
38,32,57,-50,568.485
39,32,-58.5,-50,566.97
40,32,60,-50,565.475
41,32,-61.5,-50,564
42,32,63,-50,562.547
43,32,-64.5,-50,561.115
44,32,66,-50,559.705
45,32,-67.5,-50,558.317
46,32,69,-50,556.951
47,32,-70.5,-50,555.608
48,32,72,-50,554.286
49,32,-73.5,-50,552.987
50,32,75,-50,551.71
51,32,-76.5,-50,550.455
52,32,78,-50,549.221
53,32,-79.5,-50,548.01
54,32,81,-50,546.819
55,32,-82.5,-50,545.65
56,32,84,-50,544.502
57,32,-85.5,-50,543.374
58,32,87,-50,542.266
59,32,-88.5,-50,541.178
60,32,90,-50,540.11
61,32,-91.5,-50,539.061
62,32,93,-50,538.031
63,32,-94.5,-50,537.02
64,32,96,-50,536.027
65,32,-97.5,-50,535.052
66,32,99,-50,534.095
67,32,-100.5,-50,533.154
68,32,102,-50,532.231
69,32,-103.5,-50,531.324
70,32,105,-50,530.434
71,32,-106.5,-50,529.559
72,32,108,-50,528.701
73,32,-109.5,-50,527.857
74,32,111,-50,519.735
75,32,-112.5,-50,518.921
76,32,114,-50,518.121
77,32,-115.5,-50,517.335
78,32,117,-50,516.562
79,32,-118.5,-50,511.52
80,32,120,-50,510.774
81,32,-121.5,-50,510.041
82,32,123,-50,509.32
83,32,-124.5,-50,508.612
84,32,126,-50,514.701
